station,Date,Time,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l),label_3class
Station3,10-01-2023,15:00:00,113.03178,6.71609,0.046464,42.35763,20.502,20.28565,1.011792,2
Station3,27-08-2022,07:40:00,104.51712,4.82432,0.148904,31.24836,18.21237,39.45645,1.974341,2
station1,10-03-2022,17:40:00,13.7,5.9,0.119,28.84,9.8,40,0.71,1
Station3,15-07-2022,20:00:00,75.74613,5.27524,0.107319,19.52705,19.59727,54.71453,0.745893,2
station1,29-04-2022,17:40:00,31.8,6.4,0.071,31.71,5.52273637,30,0.5,0
Station2,13-11-2022,12:00:00,16.4994,8.9131,0.02862,22.863,18.558,30.7888,0.70677,2
station1,08-02-2022,21:20:00,19.6,6,0.007,23.43,6.3,32.8,0.67,0
station1,03-02-2022,16:40:00,18.1,5.1,0.059,25.45,10.9,24.3,0.64,1
Station2,28-08-2022,17:00:00,23.2932,8.0899,0.03163,24.8794,13.6269,27.1876,0.82481,2
station1,05-09-2022,16:00:00,9.3756,8.554,0.01673,28.566,10.4667,18.1249,0.90828,1
Station3,29-07-2022,00:00:00,92.56528,7.25034,0.105728,30.29141,5.99357,52.85975,2.813895,0
Station3,23-11-2022,06:40:00,141.29908,4.88907,0.081384,30.12352,4.82679,35.82721,2.283769,0
station1,22-09-2022,10:20:00,16.4654,8.7046,0.03897,28.0446,8.3079,28.8183,0.57815,1
station1,29-07-2022,16:40:00,27.0224,8.013,0.02576,29.8289,19.6461,35.4772,0.4766,2
Station3,21-01-2023,00:00:00,137.38308,4.96231,0.069526,14.62022,15.15813,45.09032,1.668503,2
Station3,04-12-2022,12:40:00,97.65515,7.42172,0.088694,32.85732,13.44363,38.36762,1.029508,2
station1,01-05-2022,02:20:00,27.8,6.2,0.299,29.89,5.160591897,25.8,0.6,0
Station2,24-09-2022,10:40:00,13.6286,6.4874,0.02278,23.7637,6.6429,38.3475,0.55857,0
Station2,13-12-2022,07:00:00,28.3039,5.84,0.01554,29.5869,6.217,29.3008,0.24975,0
Station3,10-06-2022,13:40:00,101.96791,5.21867,0.126437,42.05258,7.53194,31.76325,1.422807,1
Station3,14-02-2022,20:00:00,68.7582,5.21175,0.035275136,24.625502,4.76464436,23.756004,0.9808896,0
station1,06-08-2022,20:20:00,15.3332,6.3552,0.02455,20.2462,14.5998,35.7118,0.46143,2
Station3,14-02-2022,00:40:00,76.17972,5.90346,0.068475264,22.550902,2.9171292,32.756076,0.7969728,0
Station2,05-10-2022,03:40:00,8.1815,7.6091,0.02035,18.0809,7.519,20.5995,0.85074,1
Station3,24-11-2022,21:00:00,149.34326,6.01311,0.060999,17.21431,18.78556,37.11579,2.431411,2
Station2,18-12-2022,10:20:00,9.0696,8.7111,0.03621,30.2216,17.2625,31.4809,0.50705,2
Station3,13-07-2022,11:20:00,40.34027,7.38336,0.120899,23.63922,15.38954,42.29777,3.13578,2
Station2,22-10-2022,23:00:00,33.4887,8.0303,0.04035,29.988,16.1559,29.9416,0.34032,2
Station3,13-10-2022,20:40:00,46.08482,6.35361,0.105886,31.44754,24.95375,52.59679,2.338247,2
Station2,23-10-2022,01:00:00,7.2485,8.5461,0.01888,28.4029,17.8558,29.568,0.64934,2
Station2,02-05-2022,10:20:00,28.1432,6.1122,0.119106,30.77492,5.082697541,16.4467,0.497,0
station1,20-10-2022,02:00:00,10.718,6.1061,0.03215,24.7973,6.5055,21.6326,0.83897,0
Station3,23-02-2022,04:40:00,139.48092,5.45094,0.100637888,21.876657,2.28073428,31.709556,2.9426688,0
Station2,01-12-2022,14:20:00,37.6967,8.007,0.03939,23.5601,6.3528,23.3831,0.4403,0
Station3,05-11-2022,08:20:00,68.77925,4.93673,0.097666,20.76663,13.92613,58.20907,1.863543,2
Station2,12-02-2022,15:20:00,43.146,7.07,0.0220968,25.05712,3.9608,29.241,0.98208,0
Station3,29-04-2022,10:20:00,36.568728,6.34468,0.0714636,33.51441412,3.426004242,64.65672,0.662004,0
Station3,09-10-2022,06:40:00,70.04263,6.62794,0.095053,24.11038,7.86662,30.37034,2.836037,1
station1,26-08-2022,21:00:00,16.3875,6.4767,0.0244,29.6451,13.7698,35.651,0.8174,2
Station3,29-12-2022,08:40:00,65.08001,5.03096,0.04936,45.2739,23.0382,35.61371,1.83701,2
station1,10-05-2022,11:00:00,33,5.8,0.111,32.55,6.592968237,20.7,0.7,0
Station2,19-02-2022,04:40:00,63.036,6.8816,0.04988,21.36332,3.16864,24.2136,0.91264,0
Station2,24-02-2022,06:00:00,138.108,8.5008,0.009976,21.83896,2.5245,19.494,2.05344,0
Station3,31-07-2022,07:20:00,67.7583,6.5657,0.061248,35.96127,23.20985,53.60636,0.660553,2
Station2,08-12-2022,09:40:00,24.3894,7.9934,0.03594,25.0176,6.8825,24.2146,0.53133,0
station1,31-07-2022,04:40:00,32.8297,7.4584,0.04162,20.2614,11.2326,20.9612,0.33948,1
Station3,03-11-2022,12:40:00,46.85543,6.38026,0.084278,17.15502,4.54788,35.44371,1.103613,0
Station3,03-07-2022,11:40:00,139.70962,6.44717,0.120812,32.9768,22.27316,25.71095,2.982286,2
Station3,05-06-2022,18:40:00,88.34012,5.00114,0.097999,37.17991,4.59843,40.89993,1.344033,0
station1,22-05-2022,00:40:00,24.4,6.6,0.124,31.59,5.84284786,32.8,0.3,0
station1,30-03-2022,12:20:00,20.3,5.3,0.045,29.67,6.5,27.9,0.61,0
Station2,17-07-2022,12:20:00,20.6893,7.4842,0.02251,20.6449,11.2761,21.5608,0.77782,1
Station2,06-09-2022,10:40:00,24.8611,5.7554,0.032,29.2277,10.1629,18.4467,0.36234,1
Station3,17-09-2022,17:00:00,31.46482,4.74102,0.135453,21.866,6.88688,57.36073,2.154409,0
Station3,28-03-2022,21:00:00,13.038592,4.54634,0.0340816,29.8305216,8.050224,60.9552,0.6859594,1
Station3,03-05-2022,21:20:00,21.201888,4.91542,1.0598398,34.4610288,3.911020358,57.02868,0.55167,0
Station3,29-10-2022,12:00:00,110.49729,6.63793,0.118495,37.12045,25.44858,24.09462,1.207981,2
Station2,26-06-2022,11:00:00,22.3974,7.1967,0.04171,19.107,14.0945,29.7902,0.96042,2
Station2,26-03-2022,18:20:00,24.9856,5.2894,0.0581392,29.37836,6.8172,12.954,0.66598,0
station1,08-09-2022,05:20:00,36.5524,7.0579,0.04054,28.3771,5.2877,21.9522,0.26093,0
Station2,12-04-2022,22:00:00,5.9052,5.7884,0.14413,29.33788,6.8172,36.324,0.71568,0
Station3,26-03-2022,08:00:00,15.88736,5.4189,0.16359168,28.7097822,7.762716,63.495,0.665483,1
station1,12-08-2022,16:00:00,3.8407,5.7854,0.04012,22.1146,10.5858,39.1342,0.96881,1
Station2,02-06-2022,04:00:00,1.3325,7.172,0.01736,19.7554,18.7041,37.0265,0.8887,2
Station2,24-02-2022,03:40:00,94.758,7.4888,0.044892,21.9604,1.21176,31.1904,1.64672,0
Station3,28-06-2022,05:00:00,101.9604,5.32492,0.086345,28.29192,8.80873,51.76924,1.813836,1
Station2,27-08-2022,21:20:00,21.702,8.3826,0.03809,19.1262,8.1215,15.1104,0.33985,1
Station2,30-04-2022,20:40:00,33.152,6.0878,0.082458,32.06016,6.172379741,31.5817,0.3976,0
Station2,22-06-2022,12:20:00,33.3105,8.1448,0.04054,20.6985,5.2199,35.5618,0.57861,0
Station2,08-11-2022,13:40:00,8.6704,8.3706,0.01817,23.0277,16.3027,27.2881,0.76672,2
Station3,16-07-2022,03:00:00,132.90837,6.19276,0.078858,34.68213,19.00926,44.86363,2.237957,2
station1,04-04-2022,15:00:00,17.6,5.2,0.031,30.79,8,37.4,0.61,1
Station3,12-05-2022,09:40:00,36.201096,4.77455,0.4074036,35.36873208,3.442633753,41.95422,0.55167,0
Station3,26-11-2022,08:40:00,111.61924,6.47923,0.086567,34.16443,24.53717,55.91711,2.513636,2
Station3,28-02-2022,14:40:00,92.98728,5.20429,0.048762688,28.390901,0.606876,20.511792,1.9617792,0
station1,11-11-2022,05:20:00,18.8213,8.1593,0.04497,26.2017,11.1419,36.5784,0.2698,1
Station2,24-06-2022,13:20:00,1.3944,8.5894,0.0441,29.2895,8.7451,26.738,0.7499,1
Station2,26-12-2022,15:20:00,27.5905,8.3909,0.03095,30.1286,18.5784,28.3072,0.45528,2
Station3,18-06-2022,08:00:00,136.66107,6.30308,0.045802,25.93788,9.37147,30.23276,1.513983,1
Station2,11-06-2022,13:00:00,34.1832,7.2387,0.04374,19.9508,6.1693,19.3782,0.69775,0
station1,14-07-2022,19:40:00,9.5176,8.1863,0.03097,29.5042,13.1248,35.6631,0.83932,2
station1,15-09-2022,14:20:00,18.7983,6.4574,0.01663,21.7174,5.9651,19.6945,0.26901,0
Station2,10-05-2022,07:00:00,29.7688,5.8116,0.306418,29.9552,4.098058647,25.7295,0.2982,0
station1,05-09-2022,23:00:00,11.6195,6.5739,0.03047,22.2324,18.0893,15.2761,0.597,2
station1,30-07-2022,17:20:00,28.4798,6.06,0.04463,18.3802,8.8684,29.1188,0.21063,1
Station3,30-04-2022,02:00:00,26.334084,6.12471,0.3239276,31.46164296,3.104076311,47.76606,0.331002,0
station1,27-05-2022,14:40:00,19.9,6.2,0.278,35.94,5.392146067,21.5,0.5,0
Station2,24-07-2022,23:00:00,1.4442,8.3512,0.03856,19.6587,15.5824,31.4456,0.85272,2
Station2,08-01-2023,09:20:00,35.6382,8.6875,0.02174,29.3644,7.2638,36.8514,0.73152,1
station1,15-09-2022,18:40:00,10.5575,6.8416,0.0423,23.0733,10.8226,25.8655,0.34999,1
station1,19-05-2022,12:20:00,26.3,6.7,0.443,35.61,4.479487923,26.6,0.3,0
station1,23-02-2022,04:20:00,84.9,8,0.099,21.1,0.4,33,2.98,0
Station3,09-11-2022,15:40:00,64.07577,6.82084,0.097956,18.33181,12.94436,37.33252,2.93931,2
Station2,07-07-2022,20:00:00,31.9993,5.7919,0.04337,30.6969,18.1564,29.8582,0.86389,2
station1,23-10-2022,21:00:00,8.0747,7.3175,0.03983,25.59,5.8916,25.7745,0.4309,0
station1,04-12-2022,08:40:00,36.1142,8.9752,0.03519,29.0575,18.8815,29.6029,0.86155,2
Station2,17-05-2022,20:40:00,24.2824,6.513,0.465226,33.26444,6.375674281,19.3728,0.5964,0
Station3,03-07-2022,19:40:00,54.16449,6.45261,0.085695,44.39394,4.18279,20.14472,3.161533,0
station1,25-05-2022,19:20:00,21.3,6.7,0.346,34.36,5.319368315,30.2,0.5,0
Station2,19-02-2022,13:20:00,49.368,6.8816,0.0927768,26.24116,3.76276,26.3682,0.86304,0
station1,11-11-2022,07:20:00,39.1426,6.8454,0.0316,20.5188,5.7597,31.6621,0.71498,0
Station2,05-03-2022,01:40:00,11.6736,5.8882,0.10024,25.83636,7.7064,18.36,0.7455,1
station1,28-03-2022,08:00:00,14,5.1,0.057,25.63,7.7,36.2,0.69,1
Station3,24-10-2022,16:20:00,111.55334,5.21504,0.094596,17.44848,14.05807,58.85595,1.699076,2
station1,03-12-2022,13:40:00,17.6458,6.9028,0.02654,26.5321,18.9063,37.8501,0.76196,2
Station3,26-12-2022,16:00:00,59.70027,6.83928,0.134855,37.04443,5.30685,57.63589,0.872646,0
Station3,08-08-2022,11:20:00,59.21176,4.87019,0.050558,44.53672,9.75251,44.43888,3.00099,1
Station2,28-07-2022,14:00:00,30.1261,7.2063,0.03829,24.0798,10.8206,39.3046,0.8897,1
Station2,09-10-2022,01:20:00,27.8373,7.7203,0.01772,20.7639,12.9147,33.9876,0.45728,2
Station2,19-03-2022,13:00:00,24.6784,5.5888,0.0270648,23.15456,6.5208,36.414,0.70574,0
Station3,16-03-2022,01:20:00,11.175936,5.43371,0.12269376,27.1491264,7.1877,31.18752,0.7064358,0
Station3,20-03-2022,21:00:00,37.033984,5.61869,0.0541296,24.143031,7.475208,38.82528,0.614292,1
Station3,06-12-2022,21:20:00,82.02733,7.38173,0.045062,18.82869,8.20632,45.63535,3.092928,1
station1,30-07-2022,00:20:00,18.9403,5.55,0.04434,27.2344,9.2513,36.4901,0.59289,1
station1,02-10-2022,20:20:00,36.9206,6.3495,0.04453,19.7355,15.219,34.0202,0.88422,2
Station2,30-07-2022,20:20:00,22.2056,6.1858,0.03051,28.0289,18.5401,30.4664,0.53697,2
station1,09-02-2022,18:20:00,12.7,5.5,0.073,24.37,12,32.2,0.71,1
Station2,20-10-2022,14:40:00,10.3515,6.1521,0.01655,28.6174,14.0377,36.0488,0.53809,2
station1,11-05-2022,22:00:00,18.8,6.5,0.091,32.88,4.525438336,27.6,0.3,0
station1,13-04-2022,15:40:00,31.7,5.2,0.069,31.42,7.5,30.1,0.69,1
Station2,12-08-2022,16:20:00,37.6378,6.3021,0.03308,22.2751,7.4257,32.9269,0.20673,1
Station2,10-04-2022,04:40:00,27.1432,5.2894,0.1015,27.36448,6.6196,35.2141,0.66598,0
station1,18-04-2022,18:00:00,38.6,5.1,0.068,25.04,6.8,23.3,0.63,0
Station3,10-09-2022,10:40:00,88.37269,4.78803,0.065923,37.73015,8.12267,18.59748,2.273433,1
Station3,03-09-2022,06:00:00,32.83129,5.94711,0.115006,22.06242,4.12688,18.62628,2.110469,0
station1,02-10-2022,20:40:00,5.3179,7.5022,0.03732,26.2542,15.3634,30.3275,0.71891,2
Station3,16-04-2022,23:40:00,34.585824,6.37032,0.0830688,30.80220352,7.81014,39.376225,0.6700554,1
station1,19-12-2022,03:00:00,33.2644,8.0761,0.03845,19.8617,10.1481,17.3843,0.45768,1
Station3,06-12-2022,11:40:00,59.31468,5.41825,0.070558,15.50518,23.33572,36.21961,0.964292,2
Station3,09-02-2022,03:20:00,7.14153,6.08046,0.0261144,22.519783,8.9276432,27.000216,0.7458848,1
Station2,20-02-2022,03:20:00,85.986,7.8936,0.0219472,21.77824,1.91862,24.9318,2.14272,0
Station2,04-10-2022,21:20:00,25.6061,6.0824,0.01763,27.2324,14.6784,26.9927,0.85622,2
Station3,02-03-2022,21:40:00,26.077184,6.03612,0.06495552,27.768521,8.5379008,17.58276,0.6347684,1
Station2,12-03-2022,22:40:00,6.656,5.1896,0.105252,26.3626,7.904,17.646,0.70574,1
station1,01-03-2022,19:20:00,124.3,7.4,0.045,27.75,1.1,27.2,1.7,0
Station3,05-02-2022,20:20:00,22.27731,6.72351,0.00104416,24.99893,7.763168,31.91886,0.635128,1
station1,22-11-2022,05:40:00,8.8455,8.9615,0.01879,28.0704,11.372,29.5561,0.854,1
Station2,26-07-2022,15:20:00,5.8427,6.4277,0.02244,29.5561,19.2545,31.483,0.95281,2
station1,04-06-2022,20:20:00,33.7758,8.7345,0.01664,21.4151,8.6438,29.7228,0.33344,1
Station2,17-03-2022,06:20:00,26.9312,5.2894,0.0521248,25.56312,8.398,24.48,0.61628,1
Station2,19-07-2022,08:40:00,12.2121,6.8926,0.02713,22.9055,18.6711,20.7023,0.42681,2
Station2,02-06-2022,05:40:00,10.6067,7.663,0.04331,23.6535,5.5685,31.2131,0.24516,0
Station2,25-10-2022,21:20:00,33.6242,8.6678,0.03548,18.794,15.8619,33.8956,0.92789,2
Station2,16-03-2022,07:40:00,19.6608,5.489,0.02506,24.9964,8.398,16.728,0.68586,1
Station3,05-08-2022,16:20:00,53.41402,5.90014,0.051474,17.22069,4.13695,32.79211,0.940378,0
Station2,05-07-2022,22:00:00,8.8586,8.7236,0.02295,25.6504,10.339,19.9105,0.24086,1
Station3,04-08-2022,04:20:00,42.89294,7.42122,0.087765,23.45259,15.52144,33.86318,1.004317,2
Station2,07-05-2022,17:40:00,33.02,6.2124,0.13743,33.56804,5.662132237,29.9673,0.497,0
station1,25-02-2022,05:00:00,109,7.3,0.092,21.12,0.9,32.3,2.21,0
Station3,01-09-2022,02:20:00,76.62138,6.60913,0.133843,42.75579,10.18026,15.7176,3.087533,1
station1,06-10-2022,04:20:00,7.9251,5.9989,0.02117,27.2547,5.9523,19.1241,0.47331,0
Station2,07-02-2022,02:40:00,20.196,5.252,0.002008,22.03124,7.52552,33.345,0.61504,1
Station2,03-07-2022,10:00:00,10.9267,5.7563,0.04073,27.6961,6.5704,39.5244,0.2839,0
Station3,13-04-2022,02:40:00,44.008244,5.13887,0.1087065,29.3556912,7.35072,53.32565,0.691327,1
Station2,23-07-2022,16:40:00,9.2198,7.4906,0.04378,23.5728,18.6179,18.647,0.39111,2
Station2,03-12-2022,01:20:00,30.3182,8.2643,0.02723,28.7696,16.9014,38.0077,0.80198,2
Station2,13-12-2022,16:00:00,14.8843,8.7455,0.02369,30.3834,12.8499,21.7081,0.54878,2
Station3,14-07-2022,21:00:00,74.32405,5.61718,0.129991,35.7365,18.55855,31.68744,1.70612,2
station1,06-02-2022,19:40:00,9,5.3,0.041,24.45,8.6,29.8,0.67,1
Station2,31-12-2022,01:00:00,8.6726,8.3347,0.02651,30.2276,5.4426,29.1216,0.20539,0
station1,26-08-2022,01:20:00,18.8635,5.5693,0.03395,21.3375,7.8152,38.9379,0.61576,1
Station3,29-03-2022,22:40:00,7.450624,6.74923,0.07157136,29.2125438,6.70852,58.4154,0.7473886,0
Station2,18-11-2022,05:40:00,29.3022,6.7405,0.0419,20.8717,10.3605,30.3451,0.98357,1
station1,31-08-2022,02:40:00,11.8618,7.1243,0.03691,25.2248,6.3528,39.0748,0.6519,0
station1,25-10-2022,16:40:00,6.854,8.946,0.02444,18.8604,17.2528,34.8076,0.75993,2
Station2,17-05-2022,19:00:00,24.9936,6.6132,0.105872,34.0032,5.378736554,38.4429,0.2982,0
Station3,11-08-2022,15:00:00,137.26322,5.68121,0.118677,44.71536,13.77571,50.428,1.863474,2
Station2,26-06-2022,16:00:00,17.7292,7.0976,0.01579,29.9328,15.2082,28.4315,0.53546,2
station1,16-06-2022,03:40:00,12.1752,5.6784,0.03681,28.491,7.1834,22.3974,0.77618,0
Station3,28-04-2022,17:00:00,25.8741,4.99604,0.4095414,33.72713652,4.25919,53.94114,0.7502712,0
Station3,20-12-2022,10:20:00,125.67571,6.82112,0.133466,29.22914,18.0045,16.34173,1.651328,2
Station2,26-07-2022,11:20:00,30.9802,5.8072,0.02334,29.5011,8.1829,32.4819,0.91663,1
Station2,26-05-2022,20:40:00,28.956,6.1122,0.443114,34.317,6.667455382,20.4827,0.2982,0
station1,01-09-2022,04:40:00,32.0804,7.2137,0.01875,22.9162,10.0399,34.5401,0.93976,1
Station3,23-06-2022,00:20:00,50.26826,6.26042,0.051802,26.72097,24.91628,45.91855,1.477924,2
Station2,26-10-2022,04:20:00,9.6645,8.6035,0.02891,24.1319,18.7954,18.8785,0.77394,2
station1,12-05-2022,21:00:00,33.6,6.5,0.212,27.52,6.994285752,32.2,0.5,0
station1,02-09-2022,22:00:00,26.8674,5.9841,0.04318,21.3711,5.9266,16.705,0.50197,0
Station3,09-11-2022,21:40:00,81.49236,5.67367,0.049443,41.60542,5.43692,54.67616,2.092026,0
station1,22-07-2022,01:40:00,34.0953,7.9277,0.01881,25.3312,6.5529,25.7172,0.49797,0
Station3,03-09-2022,13:00:00,98.74591,5.54372,0.047176,40.5235,3.96038,21.99996,3.021048,0
Station2,26-07-2022,12:40:00,3.4118,8.6797,0.03228,26.4353,12.533,29.9543,0.51693,1
station1,26-09-2022,03:00:00,17.3337,7.2114,0.02983,26.1144,17.8149,21.7134,0.84377,2
station1,01-08-2022,06:20:00,12.8491,7.3014,0.03381,23.0993,10.2081,22.1193,0.80891,1
station1,19-02-2022,11:00:00,51.1,6.7,0.033,24.03,3.2,23.8,0.8,0
Station2,01-10-2022,21:20:00,2.1607,6.5522,0.03065,26.2918,17.1294,35.775,0.4088,2
Station3,28-05-2022,10:40:00,35.28568,6.26359,0.1746931,38.07425025,5.648478168,42.86232,0.441336,0
Station2,29-10-2022,09:00:00,18.8391,6.8908,0.02899,26.9205,11.6284,32.8885,0.312,1
Station3,04-06-2022,12:00:00,15.99443,5.41351,0.130208,39.79618,4.37887,55.76208,1.211136,0
station1,16-11-2022,07:20:00,25.2851,5.6841,0.0286,30.8899,18.7859,24.1692,0.89968,2
Station3,30-05-2022,01:40:00,32.59836,4.6308,1.0866503,34.8660515,5.953265808,39.0483,0.55167,0
Station3,11-11-2022,07:00:00,120.913,5.70217,0.148463,15.78375,7.51745,45.83975,0.982801,1
station1,01-12-2022,04:20:00,19.6085,6.5139,0.01919,18.2141,11.8541,27.9662,0.74183,1
station1,13-02-2022,02:20:00,80,6.5,0.034,21.95,4.8,24.8,0.8,0
Station3,09-05-2022,12:20:00,26.953464,6.56554,0.811855,35.24810168,3.651525415,50.30874,0.772338,0
Station3,21-06-2022,23:00:00,26.09109,6.0679,0.087379,17.13558,13.70122,54.66133,2.409233,2
station1,12-12-2022,04:40:00,36.4386,6.3161,0.03703,26.0843,9.0083,25.4168,0.30855,1
Station2,21-06-2022,04:40:00,19.1871,8.5772,0.01982,26.475,8.7325,32.0998,0.34538,1
Station3,02-11-2022,12:00:00,98.74636,5.5063,0.146943,33.23224,14.98814,23.68441,1.478766,2
Station2,02-02-2022,09:40:00,17.748,5.555,0.03012,24.04512,7.22846,21.033,0.6448,0
Station3,01-06-2022,05:20:00,122.71047,4.58531,0.066756,30.36186,9.95456,52.83916,2.913563,1
Station3,19-03-2022,20:20:00,25.091072,5.8571,0.060144,25.2742446,7.571044,25.58976,0.614292,1
station1,14-05-2022,01:20:00,28.6,6.6,0.49,30,5.631844566,37.8,0.7,0
station1,17-03-2022,00:00:00,38.1,5.9,0.058,25.7,6.6,28.8,0.74,0
Station2,04-05-2022,18:20:00,33.7312,6.7134,0.16797,33.0924,4.331695131,24.7205,0.497,0
station1,23-05-2022,15:40:00,32.7,6.4,0.136,35.41,6.777637539,30.6,0.5,0
Station3,17-08-2022,16:00:00,129.38347,6.36285,0.049419,21.8654,21.27657,30.22481,2.915394,2
Station3,26-05-2022,05:00:00,24.65324,6.55982,0.9711752,33.81115225,5.572024385,62.84052,0.331002,0
Station2,17-07-2022,19:20:00,20.3845,8.0215,0.03198,30.0438,18.2206,34.2283,0.83478,2
Station3,02-01-2023,18:20:00,22.08796,5.43209,0.094138,30.24945,8.58556,28.25979,1.069832,1
Station3,18-10-2022,07:40:00,49.83805,5.65317,0.058052,41.52486,25.16645,29.41194,2.924206,2
station1,23-03-2022,12:20:00,35.3,6,0.076,28.71,6.9,27.9,0.69,0
Station2,31-07-2022,05:00:00,15.7936,6.2273,0.02464,20.4755,10.0219,18.3461,0.20491,1
Station2,10-07-2022,16:40:00,39.0905,7.3399,0.03562,26.0481,13.3289,29.2587,0.98698,2
station1,05-11-2022,08:40:00,30.0599,8.1764,0.0301,21.2193,16.7113,22.9084,0.36687,2
station1,05-07-2022,23:00:00,9.2199,7.1378,0.02305,24.7293,5.8471,27.0923,0.27779,0
Station2,12-04-2022,21:40:00,1.2432,5.0898,0.112665,29.36824,6.8172,30.8754,0.6958,0
Station2,27-04-2022,07:40:00,7.5628,5.7884,0.063116,30.31952,6.5526,30.7745,0.68586,0
Station3,07-12-2022,15:00:00,70.86226,5.69765,0.139939,24.03892,24.30386,36.14472,3.346094,2
station1,17-06-2022,09:20:00,26.8019,6.163,0.04325,18.5171,8.6063,31.7671,0.4708,1
Station3,29-03-2022,23:00:00,30.021632,4.75378,0.16529576,28.6888338,6.996028,50.28804,0.614292,0
station1,03-06-2022,06:40:00,1.3731,7.7781,0.0394,28.2729,17.2066,29.4141,0.93041,2
station1,13-12-2022,09:40:00,1.8119,8.9187,0.03616,19.3702,8.2136,15.9171,0.68721,1
Station3,03-01-2023,12:40:00,107.32644,6.33703,0.144668,31.75763,4.46907,38.10585,2.932441,0
Station3,07-12-2022,14:40:00,110.34782,4.80354,0.099514,24.80136,20.01789,57.9508,2.562494,2
Station2,25-06-2022,21:00:00,30.314,5.9618,0.03741,28.5271,6.0973,19.8635,0.56132,0
Station3,23-05-2022,22:00:00,24.18588,4.64546,1.107075,35.540317,5.039730274,55.57572,0.331002,0
Station2,30-10-2022,17:20:00,26.4005,7.6328,0.02018,22.7404,18.0658,37.4978,0.52773,2
Station3,06-07-2022,18:40:00,140.42338,5.43808,0.071814,45.13748,4.08351,40.95972,1.5226,0
station1,24-12-2022,00:00:00,16.5097,6.7724,0.02444,29.4932,13.9286,22.6597,0.30694,2
Station3,08-05-2022,03:40:00,37.892736,7.33894,0.1092314,31.4829152,4.93568174,53.5779,0.662004,0
Station3,07-02-2022,17:00:00,28.56612,7.27103,0.05011968,25.72504,9.218762,28.569996,0.6845792,1
station1,15-12-2022,09:40:00,15.1575,6.7413,0.02449,24.3994,12.6926,22.8222,0.99985,1
Station2,12-10-2022,14:20:00,22.7217,7.5652,0.02614,21.6104,6.4412,36.6135,0.97856,0
Station3,18-02-2022,12:00:00,67.23024,6.17942,0.023862592,24.905573,3.30607976,31.500252,0.8378432,0
station1,16-05-2022,12:40:00,27,6,0.491,34.74,5.712580865,17.9,0.3,0
Station3,02-03-2022,14:40:00,14.462976,6.38633,0.028147392,30.91154,7.383658,31.212,0.7269122,1
Station2,14-04-2022,18:00:00,19.2696,4.99,0.057855,30.79516,7.6076,31.279,0.66598,1
Station3,11-10-2022,21:40:00,15.27358,5.01578,0.119669,16.90431,11.18638,57.61805,0.971263,1
station1,08-08-2022,08:20:00,29.7547,6.6342,0.01658,29.3101,8.8427,32.5187,0.97062,1
Station2,11-08-2022,07:40:00,38.5025,8.4915,0.03971,18.686,11.4963,30.1016,0.4082,1
Station2,23-09-2022,09:00:00,22.9496,8.2975,0.04288,27.5409,5.3452,31.1249,0.36519,0
Station3,11-12-2022,16:00:00,132.29859,7.37819,0.099158,21.43296,19.44832,33.70868,0.684296,2
Station2,23-02-2022,16:00:00,133.008,8.3996,0.069832,25.37084,1.31274,32.832,2.04352,0
station1,25-04-2022,12:00:00,6.8,5.1,0.103,31.41,6.9,31.5,0.68,0
Station2,21-04-2022,06:40:00,14.6076,5.1896,0.073296,28.76104,7.4328,38.4429,0.61628,1
station1,11-07-2022,05:20:00,20.6354,8.8678,0.03875,25.6979,10.0722,21.6206,0.70718,1
Station2,12-04-2022,19:20:00,17.7156,5.3892,0.14007,31.13924,7.3112,21.0881,0.67592,1
Station2,18-11-2022,00:20:00,1.4216,7.7042,0.03899,27.889,11.3435,38.4434,0.21872,1
Station2,16-12-2022,10:40:00,37.0031,8.1367,0.02269,20.0727,5.3852,39.5207,0.79,0
station1,02-03-2022,13:00:00,5.1,5.8,0.085,29.37,8.4,20.6,0.73,1
Station3,27-09-2022,08:40:00,109.46242,6.47565,0.107466,19.92543,11.25272,42.587,0.899335,1
station1,09-07-2022,07:00:00,3.8276,7.9927,0.02043,23.1077,16.5915,38.8215,0.48793,2
station1,24-07-2022,19:20:00,34.5219,8.6175,0.0195,26.9151,19.0235,34.5068,0.77687,2
station1,15-04-2022,03:00:00,20.3,5.2,0.042,27.88,8.5,39.8,0.71,1
Station2,29-06-2022,05:00:00,2.4025,6.7291,0.03202,18.3636,11.6589,21.1761,0.99131,1
station1,12-06-2022,11:00:00,4.6376,8.3321,0.01927,30.0259,9.1923,17.8971,0.76217,1
Station3,23-09-2022,04:20:00,43.26218,4.68654,0.091328,38.22945,4.12324,59.69252,0.565344,0
station1,23-11-2022,07:20:00,26.1086,7.9825,0.01914,24.2591,8.6433,36.1626,0.89625,1
Station2,09-06-2022,07:00:00,15.1124,5.6507,0.02897,27.2175,7.525,36.6535,0.31813,1
Station3,17-03-2022,00:40:00,40.868864,5.44347,0.04089792,26.6463648,7.762716,30.95904,0.7269122,1
